Location 1,Location 2,Price,Rooms,Bathrooms,CarParks,Type,Furnish
Cheras,Kuala-Lumpur,590000,4,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,520000,4,2,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,550000,4,2,0,Land-area,Unfurnished
Bandar-Damai-Perdana,Kuala-Lumpur,580000,4,3,0,Land-area,Fully
Cheras,Kuala-Lumpur,598000,4,3,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,580000,4,3,0,Land-area,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,610000,3,2,0,Land-area,Partly
Taman-Melawati,Kuala-Lumpur,630000,3,2,0,Land-area,Partly
Bandar-Tasik-Selatan,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Pandan-Perdana,Kuala-Lumpur,608000,4,3,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,1650000,3,3,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,1550000,3,3,0,Land-area,Partly
Kuchai-Lama,Kuala-Lumpur,930000,6,4,0,Land-area,Partly
Bangsar,Kuala-Lumpur,1650000,4,3,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,760000,4,3,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,1650000,3,3,0,Land-area,Partly
Sentul,Kuala-Lumpur,1350000,6,5,0,Land-area,Partly
Jalan-Klang-Lama,Kuala-Lumpur,951000,4,3,0,Built-up,Partly
Bangsar,Kuala-Lumpur,1080000,3,4,0,Built-up,Partly
Bandar-Tasik-Selatan,Kuala-Lumpur,1300000,4,3,0,Built-up,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,620000,4,3,0,Built-up,Unfurnished
Bukit-Bintang,Kuala-Lumpur,2900000,3,5,0,Built-up,Fully
Bangsar,Kuala-Lumpur,1100000,3,3,0,Built-up,Fully
Ampang,Kuala-Lumpur,2000000,1,3,0,Built-up,Partly
OUG,Kuala-Lumpur,760000,4,3,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1572000,5,4,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1550000,3,4,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1550000,3,4,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1650000,4,4,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1700000,4,4,0,Built-up,Fully
Bangsar-South,Kuala-Lumpur,1600000,3,3,0,Built-up,Fully
Bangsar-South,Kuala-Lumpur,1550000,3,3,0,Built-up,Partly
Bangsar-South,Kuala-Lumpur,1700000,4,3,0,Built-up,Fully
Setapak,Kuala-Lumpur,590000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1380000,3,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1150000,3,3,0,Built-up,Fully
Cheras,Kuala-Lumpur,820000,4,3,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,2000000,3,4,0,Built-up,Unfurnished
Desa-ParkCity,Kuala-Lumpur,1950000,4,4,0,Built-up,Partly
Bukit-Tunku,Kuala-Lumpur,1550000,3,4,0,Built-up,Fully
Setapak,Kuala-Lumpur,690000,3,2,0,Built-up,Fully
Dutamas,Kuala-Lumpur,990000,4,5,0,Built-up,Fully
Cheras,Kuala-Lumpur,798000,4,3,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2250000,3,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1450000,4,4,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1616000,5,5,0,Built-up,Partly
KLCC,Kuala-Lumpur,1850000,3,3,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1300000,4,5,0,Built-up,Partly
Bangsar,Kuala-Lumpur,1800000,3,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1980000,3,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1300000,4,4,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1150000,4,4,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1130000,4,4,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,5570000,4,4,0,Built-up,Fully
KLCC,Kuala-Lumpur,5570000,3,3,0,Built-up,Unfurnished
Bangsar,Kuala-Lumpur,1350000,3,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,1818500,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818450,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818500,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818500,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818500,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818500,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818500,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818450,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818450,5,4,0,Built-up,Partly
KLCC,Kuala-Lumpur,1818450,5,4,0,Built-up,Partly
City-Centre,Kuala-Lumpur,3632000,4,4,0,Built-up,Partly
Bukit-Tunku,Kuala-Lumpur,2100000,4,5,0,Built-up,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1750000,2,2,0,Built-up,Partly
Kepong,Kuala-Lumpur,999999,4,3,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,2310000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,2770800,3,3,0,Built-up,Unfurnished
Taman-Melawati,Kuala-Lumpur,880000,5,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,3400000,4,1,0,Built-up,Fully
Dutamas,Kuala-Lumpur,1350000,6,4,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,1550000,3,3,0,Built-up,Unfurnished
Taman-Melawati,Kuala-Lumpur,1880000,3,3,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,1650000,3,3,0,Built-up,Unfurnished
Taman-Melawati,Kuala-Lumpur,1550000,3,3,0,Built-up,Unfurnished
Kepong,Kuala-Lumpur,999999,4,3,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,4350000,3,3,0,Built-up,Fully
KLCC,Kuala-Lumpur,1920000,4,5,0,Built-up,Fully
Pantai,Kuala-Lumpur,1450000,5,5,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,2900000,3,3,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2750000,4,4,0,Built-up,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2250000,4,4,0,Built-up,Partly
Dutamas,Kuala-Lumpur,1550000,4,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2100000,4,4,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,2420000,3,3,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,1500000,4,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1800000,5,5,0,Built-up,Fully
Cheras,Kuala-Lumpur,890000,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,2530000,4,4,0,Built-up,Partly
Cheras,Kuala-Lumpur,720000,4,3,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,2200000,4,3,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1990000,4,4,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1980000,4,3,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,800000,5,4,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,700000,6,3,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,2250000,3,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,1100000,5,4,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,5854000,4,3,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,4450000,4,5,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1680000,4,3,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,2700000,3,4,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,2700000,3,4,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,2700000,3,4,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,2700000,3,4,0,Built-up,Fully
Wangsa-Maju,Kuala-Lumpur,1400000,4,3,0,Built-up,Partly
Damansara-Heights,Kuala-Lumpur,3790000,4,5,0,Built-up,Partly
Damansara-Heights,Kuala-Lumpur,3619999,1,1,0,Built-up,Partly
Ampang-Hilir,Kuala-Lumpur,1550000,4,4,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,2180000,5,5,0,Built-up,Partly
Other,Kuala-Lumpur,1100000,4,3,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,1250000,5,4,0,Built-up,Partly
Setapak,Kuala-Lumpur,1200000,5,4,0,Built-up,Partly
Setapak,Kuala-Lumpur,1400000,5,4,0,Built-up,Fully
Jalan-Ipoh,Kuala-Lumpur,1250000,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,3100000,3,4,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1250000,4,4,0,Built-up,Partly
Cheras,Kuala-Lumpur,728000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,728000,4,3,0,Land-area,Partly
Kuchai-Lama,Kuala-Lumpur,1300000,4,3,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,690000,4,4,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,620000,4,3,0,Land-area,Partly
Puchong,Kuala-Lumpur,600000,3,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,599000,4,3,0,Land-area,Partly
Puchong,Kuala-Lumpur,630000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,680000,3,2,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,880000,5,2,0,Land-area,Fully
Sungai-Besi,Kuala-Lumpur,1100000,5,4,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1215000,5,4,0,Land-area,Fully
Kepong,Kuala-Lumpur,920000,5,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1150000,5,4,0,Land-area,Partly
OUG,Kuala-Lumpur,905000,4,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1100000,5,4,0,Land-area,Partly
Jalan-Ipoh,Kuala-Lumpur,850000,3,3,0,Land-area,Fully
Setiawangsa,Kuala-Lumpur,925000,4,3,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,3600000,4,4,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,3600000,4,4,0,Land-area,Fully
Sri-Hartamas,Kuala-Lumpur,3600000,4,4,0,Land-area,Fully
Mont-Kiara,Kuala-Lumpur,3695000,4,6,0,Land-area,Fully
Mont-Kiara,Kuala-Lumpur,3600000,4,6,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,3500000,4,5,0,Land-area,Partly
Ampang,Kuala-Lumpur,1590000,3,2,0,Land-area,Fully
Mont-Kiara,Kuala-Lumpur,3600000,4,6,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1250000,4,3,0,Land-area,Partly
Ampang,Kuala-Lumpur,1550000,6,5,0,Land-area,Partly
Bangsar,Kuala-Lumpur,7300000,7,5,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,1900000,6,7,0,Land-area,Fully
Sungai-Besi,Kuala-Lumpur,1300000,4,5,0,Land-area,Unfurnished
Ampang-Hilir,Kuala-Lumpur,1900000,4,3,0,Land-area,Unfurnished
Bukit-Jalil,Kuala-Lumpur,1950000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1850000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1800000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1800000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1800000,4,4,0,Land-area,Fully
Bukit-Jalil,Kuala-Lumpur,2000000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1800000,5,4,0,Land-area,Partly
Bandar-Menjalara,Kuala-Lumpur,1380000,5,3,0,Land-area,Unfurnished
Bangsar,Kuala-Lumpur,15600000,7,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,1050000,4,3,0,Land-area,Fully
Sri-Hartamas,Kuala-Lumpur,2100,2,1,0,Land-area,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,1300000,5,3,0,Land-area,Fully
Jalan-Ipoh,Kuala-Lumpur,1300000,5,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,615000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,630000,4,2,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,680000,4,3,0,Land-area,Fully
Bandar-Damai-Perdana,Kuala-Lumpur,620000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,590000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,630000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,630000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,648000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,680000,4,3,0,Land-area,Partly
Ampang,Kuala-Lumpur,460000,3,2,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,628000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,530000,4,3,0,Land-area,Unfurnished
Segambut,Kuala-Lumpur,1350000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,688000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,600000,3,1,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,500000,7,3,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,570000,5,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Pandan-Perdana,Kuala-Lumpur,499000,3,2,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,795000,6,6,0,Land-area,Partly
Ampang,Kuala-Lumpur,528000,3,2,0,Land-area,Partly
Ampang,Kuala-Lumpur,685000,4,3,0,Land-area,Partly
Damansara,Kuala-Lumpur,650000,3,2,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,670000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,690000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,798000,6,4,0,Land-area,Partly
Setapak,Kuala-Lumpur,500000,7,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,780000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,500000,3,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,585000,4,3,0,Land-area,Unfurnished
Bandar-Damai-Perdana,Kuala-Lumpur,680000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,650000,4,3,0,Land-area,Unfurnished
Bandar-Damai-Perdana,Kuala-Lumpur,600000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,636000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,680000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,420000,3,2,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,750000,4,3,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,430000,4,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,565000,3,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,568000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,950000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1100000,6,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,490000,4,2,0,Land-area,Partly
Cheras,Kuala-Lumpur,680000,4,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,1090000,6,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,920000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,958000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,920000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,848000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,680000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1350000,5,4,0,Land-area,Partly
Setapak,Kuala-Lumpur,400000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,450000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,490000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,400000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,420000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,830000,4,3,0,Land-area,Partly
Wangsa-Maju,Kuala-Lumpur,780000,4,3,0,Land-area,Partly
Setiawangsa,Kuala-Lumpur,870000,4,3,0,Land-area,Partly
Setapak,Kuala-Lumpur,590000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,300000,3,2,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,838000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,880000,6,5,0,Land-area,Partly
Happy-Garden,Kuala-Lumpur,1480000,6,0,0,Land-area,Partly
Ampang-Hilir,Kuala-Lumpur,748000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,570000,4,3,0,Land-area,Unfurnished
Bandar-Damai-Perdana,Kuala-Lumpur,660000,4,3,0,Land-area,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,640000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,750000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,600000,4,3,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,600000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1280000,6,4,0,Land-area,Partly
Jalan-Kuching,Kuala-Lumpur,699000,5,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,1080000,6,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,960000,5,4,0,Land-area,Fully
Kepong,Kuala-Lumpur,820000,4,3,0,Land-area,Partly
Jinjang,Kuala-Lumpur,720000,5,2,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,660000,4,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,930000,4,3,0,Land-area,Fully
Cheras,Kuala-Lumpur,598000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,940000,5,4,0,Land-area,Fully
Segambut,Kuala-Lumpur,1050000,4,3,0,Land-area,Partly
Segambut,Kuala-Lumpur,1050000,4,2,0,Land-area,Partly
Jalan-Ipoh,Kuala-Lumpur,830000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1330000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,538000,3,2,0,Land-area,Unfurnished
Jalan-Kuching,Kuala-Lumpur,800000,4,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,1080000,6,4,0,Land-area,Partly
Jalan-Kuching,Kuala-Lumpur,720000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1080000,4,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,950000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,950000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1150000,6,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,980000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,350000,3,2,0,Land-area,Fully
Cheras,Kuala-Lumpur,1200000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,958000,4,3,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,780000,4,3,0,Land-area,Fully
Kepong,Kuala-Lumpur,780000,5,4,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1100000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,970000,4,3,0,Land-area,Partly
Batu-Caves,Kuala-Lumpur,850000,5,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,900000,4,4,0,Land-area,Partly
Setapak,Kuala-Lumpur,1230000,5,5,0,Land-area,Partly
Jalan-Ipoh,Kuala-Lumpur,830000,4,3,0,Land-area,Unfurnished
Ampang,Kuala-Lumpur,770000,4,3,0,Land-area,Partly
Ampang,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Setapak,Kuala-Lumpur,1100000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,730000,4,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,958000,4,3,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,1400000,5,5,0,Land-area,Unfurnished
Setiawangsa,Kuala-Lumpur,870000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1230000,6,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,1180000,6,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,950000,4,3,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,540000,3,2,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,1849000,4,4,0,Land-area,Partly
Sri-Hartamas,Kuala-Lumpur,1480000,4,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1200000,5,4,0,Land-area,Fully
Sungai-Besi,Kuala-Lumpur,1150000,5,4,0,Land-area,Fully
Taman-Melawati,Kuala-Lumpur,550000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,1880000,4,4,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,1950000,4,4,0,Land-area,Partly
Setapak,Kuala-Lumpur,1295000,4,3,0,Land-area,Partly
Setiawangsa,Kuala-Lumpur,850000,4,3,0,Land-area,Partly
Setiawangsa,Kuala-Lumpur,850000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,800000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,520000,4,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1150000,5,4,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1150000,5,4,0,Land-area,Partly
OUG,Kuala-Lumpur,650000,4,1,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,720000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,600000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,699000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,730000,4,3,0,Land-area,Unfurnished
Cheras,Kuala-Lumpur,590000,4,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,683000,5,3,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,1950000,4,4,0,Land-area,Partly
Wangsa-Maju,Kuala-Lumpur,1250000,4,3,0,Land-area,Partly
Wangsa-Maju,Kuala-Lumpur,780000,4,3,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,950000,5,4,0,Land-area,Unfurnished
Taman-Melawati,Kuala-Lumpur,620000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,680000,4,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,650000,4,3,0,Land-area,Fully
Seputeh,Kuala-Lumpur,1290000,5,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,720000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,730000,4,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1050000,5,4,0,Land-area,Unfurnished
Setapak,Kuala-Lumpur,620000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,638000,3,2,0,Land-area,Partly
Setapak,Kuala-Lumpur,1520000,7,5,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1000000,5,4,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1100000,5,6,0,Land-area,Unfurnished
Segambut,Kuala-Lumpur,998000,4,4,0,Land-area,Partly
OUG,Kuala-Lumpur,800000,4,3,0,Land-area,Unfurnished
Sentul,Kuala-Lumpur,1250000,6,5,0,Land-area,Partly
Kepong,Kuala-Lumpur,750000,5,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1080000,5,4,0,Land-area,Unfurnished
OUG,Kuala-Lumpur,930000,4,3,0,Land-area,Partly
Setapak,Kuala-Lumpur,870000,4,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1170000,5,5,0,Land-area,Partly
Setapak,Kuala-Lumpur,880000,4,3,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1100000,5,4,0,Land-area,Unfurnished
Sungai-Besi,Kuala-Lumpur,1100000,5,4,0,Land-area,Partly
Sungai-Besi,Kuala-Lumpur,1000000,5,4,0,Land-area,Partly
Kepong,Kuala-Lumpur,798000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,980000,5,4,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1590000,4,3,0,Land-area,Unfurnished
Bukit-Jalil,Kuala-Lumpur,1200000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1280000,5,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,499000,3,2,0,Land-area,Unfurnished
Sungai-Besi,Kuala-Lumpur,1200000,5,4,0,Land-area,Partly
Setiawangsa,Kuala-Lumpur,1050000,4,3,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1850000,4,3,0,Land-area,Fully
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1700000,4,3,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1550000,5,3,0,Land-area,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1750000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,680000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,880000,4,3,0,Land-area,Partly
Ampang,Kuala-Lumpur,1500000,5,4,0,Land-area,Partly
Bangsar,Kuala-Lumpur,16500000,7,7,0,Land-area,Partly
Kepong,Kuala-Lumpur,950000,3,2,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1750000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1750000,5,4,0,Land-area,Partly
Bukit-Jalil,Kuala-Lumpur,1730000,5,4,0,Land-area,Partly
Desa-ParkCity,Kuala-Lumpur,4600000,4,4,0,Land-area,Unfurnished
Desa-ParkCity,Kuala-Lumpur,3500000,5,5,0,Land-area,Fully
Ampang,Kuala-Lumpur,2300000,3,3,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,660000,4,2,0,Land-area,Partly
Pandan-Perdana,Kuala-Lumpur,650000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,730000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,530000,3,2,0,Land-area,Unfurnished
Kepong,Kuala-Lumpur,675000,3,1,0,Land-area,Partly
Kepong,Kuala-Lumpur,525000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,850000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,680000,3,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,585000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,869000,5,2,0,Land-area,Partly
Kepong,Kuala-Lumpur,685000,8,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,920000,4,3,0,Land-area,Partly
Cheras,Kuala-Lumpur,905000,5,3,0,Land-area,Partly
Salak-Selatan,Kuala-Lumpur,758000,4,3,0,Land-area,Partly
Kepong,Kuala-Lumpur,1200000,4,4,0,Land-area,Partly
Cheras,Kuala-Lumpur,860000,4,3,0,Land-area,Fully
